sector,log_market_cap,market_cap_quintile,book_to_market,momentum,volatility,analyst_coverage,institutional_ownership,analyst_revision,earnings_surprise,stock_return,true_cate
Healthcare,22.803293704694983,Q3,0.4399684355515029,-0.11216070124036658,0.3960502029498257,5,0.2030432299346044,-1.6590579317163991,-0.4352532680202531,-0.05042344786168619,0.029101555253708094
Communication Services,23.523163841069444,Q4,0.47620939969568354,0.018278536043179278,0.33786975050368356,6,0.36779162392155984,0.02312127271861121,-0.5676396443469591,-0.0691372935399731,0.019698079099294444
Industrials,25.92651884018945,Q5_Large,0.8391871811759745,-0.25605909925418285,0.2613752747772066,20,0.6036787615600789,-0.06207051781143913,-0.10861992047402477,-0.055988020590315185,0.01
Financials,26.11547079358063,Q5_Large,0.3691506161252147,0.18153431367636,0.3398035894457513,10,0.4194502710816854,1.5232694846511419,-0.24319143676784916,-0.03669546014278263,0.009
Consumer Staples,23.10407170269917,Q3,0.4741078778367127,0.22746256157881806,0.29739498481347565,5,0.4967585009603832,-1.6792800962218906,-1.552597322535946,0.03526434564708322,0.009791856594601661
Technology,23.240285889975613,Q3,0.6400273689368529,0.6972990091732044,0.2202794184512405,8,0.43005320424001375,0.4203320191451976,1.6729687713955872,0.1163972714937157,0.03331799877017071
Consumer Discretionary,24.614360236199577,Q5_Large,1.1024811281778453,-0.07545899765110119,0.3154850794304682,7,0.3915670163005114,2.004970059608853,0.32233092659088863,0.02615292816215272,0.016928198819002118
Materials,21.731508450848978,Q2,0.4219961156084826,0.01305135658120432,0.3318508854767529,5,0.3215656428706921,-0.3973651837279682,0.9539599145965815,0.06518512101770535,0.020059172957283274
Industrials,23.49960555892738,Q4,0.20080305498362802,-0.0639396311095539,0.25495259196957226,6,0.15806036976427323,0.08493471301793167,-0.3143759471014929,-0.0320519658278746,0.018001577764290472
Communication Services,22.961205728069217,Q3,0.19205788260037332,0.133028425282806,0.4084590826331421,9,0.3273129485728481,0.35992424664759715,1.192118862624869,-0.01743561711429645,0.022170694796495444
Consumer Discretionary,23.47086231718633,Q4,0.2848912244899686,0.1754226336199034,0.45465988707731864,9,0.39263909692684607,0.5328725559258287,-0.5100461559690149,-0.042411737841275665,0.022645688414068346
Utilities,21.749946791075892,Q2,0.2758492850925457,0.06665628889287231,0.4163877232386495,2,0.35816522679077534,-0.5634852532547641,0.12184975321794832,-0.05103659496476631,0.010000085134278573
Industrials,20.615648760036546,Q1_Small,0.5527958824053365,0.35158147921825805,0.2668501937743206,9,0.5588988509161206,-1.2131909201875661,-0.5539828834436009,-0.024548695389130525,0.029537404959853814
Industrials,19.89052484601306,Q1_Small,0.2972065010179484,-0.07424487593869437,0.39069858050260464,1,0.32590630353521177,-0.11456736794470324,1.8440883324781572,0.06322304437750637,0.03243790061594775
Industrials,21.32392383051559,Q1_Small,0.3978608428595777,0.326543511972678,0.30935536769520483,3,0.3894930086896963,-1.7963556414359292,-0.3234111599578956,0.014752291998662976,0.02670430467793764
Consumer Staples,22.311987072591002,Q2,0.38119221453184693,0.21462446341027064,0.1517104825720858,3,0.4627360581928101,0.571104963240582,0.8001076553311408,0.024125490407497042,0.011376025854817997
Materials,22.560212620026856,Q2,0.46565758247615163,0.07699252002526337,0.3807275254197295,8,0.4052543835533163,-0.3859977912441257,0.3087536319592689,-0.010344528544495912,0.01740731961591406
Consumer Discretionary,25.905846743644275,Q5_Large,1.3411166648523525,0.0012658398107136398,0.31753579691483375,8,0.40951202819921645,0.5838906399607173,0.006566654156198989,0.003197359534935008,0.0125
Industrials,24.658990054860947,Q5_Large,0.9022790430987421,0.6866669396828423,0.6112257602483169,4,0.3850610660432786,0.04864510191006083,0.37789419297526095,-0.011612820078152094,0.013364039780556211
Industrials,21.55686332548756,Q1_Small,0.6124289453806797,-0.12425216268551985,0.4748725035934272,5,0.29607181828612306,0.8312283313777068,1.2102733503161152,0.038780415520364604,0.025772546698049768
Materials,23.521562678676435,Q4,0.4599599914692002,0.15448329424210366,0.38533801883214286,3,0.41485235648718666,0.33441776052338357,0.5079974879763018,-0.025945121317177272,0.014330999428235406
Energy,22.389382645474512,Q2,0.46769467773359447,-0.10755476756053313,0.3299004601545815,2,0.3307555808115023,-0.4010248137069221,0.07904194724669908,0.03651297036217178,0.015709728592671366
Energy,22.573454242939857,Q2,0.7383390680955811,0.5264051871553265,0.31964667060696217,9,0.4139627239119576,-0.25995043049435973,0.5063933415797094,0.02406749762356937,0.015194328119768404
Industrials,23.277988474123074,Q3,0.8611396815142981,0.3017065821998009,0.17955727156402707,3,0.26465103844949156,-0.0025866964697216083,1.2760551108031217,0.05231100674273774,0.018888046103507704
Consumer Discretionary,23.92875667546309,Q4,0.35184290216960146,-0.08958746971028601,0.09132153273601071,7,0.3932599793501262,2.085385982377584,0.2330853238387754,-0.03751610464691154,0.020356216622684543
Energy,22.491112274173975,Q2,0.619953039451706,0.2081487483578071,0.19529290691021217,7,0.5050289776242164,-1.1138184810773517,-1.204037582204428,-0.002731348185211509,0.01542488563231287
Communication Services,24.595777299101538,Q5_Large,0.1792503689514777,0.14442393031913886,0.29427395781954835,2,0.36945319624754935,1.2143459906567289,-0.4697956895651361,0.0020335225253603345,0.01497857988395323
Consumer Staples,21.287092660786392,Q1_Small,0.6886847020312455,-0.04915619049368468,0.04733528661492192,2,0.5100420159124056,0.10207152373050671,-0.34779502203571266,-0.050954325160467315,0.013425814678427215
Technology,23.0095085935434,Q3,0.9581887888461058,0.26954105430704334,0.2346813849272701,10,0.37655731660376085,1.28765933149975,-0.009810787803737897,0.0440707807596665,0.034933439845196194
Financials,26.896510589893747,Q5_Large,0.512711907115856,0.17732634777610254,0.27028643602506885,17,0.4322793925832749,1.3180208236871875,-0.39306790351162646,-0.06175245274024948,0.009
Utilities,23.334619613937914,Q3,1.8038372433250969,0.13392467847148806,0.27414881358174503,7,0.3783542425091449,0.09639925877533456,0.21193932755834533,0.016317805173302308,0.007464608617699338
Healthcare,25.14982175990926,Q5_Large,0.35745597600902235,0.06952007218941782,0.22059316821742264,5,0.3718541107818066,1.2598904693160393,0.3170611523022773,0.04688805325036843,0.015960998144508153
Utilities,23.13728026725981,Q3,0.6910550779328765,0.1877636231499128,0.2590183422742319,7,0.16468999823455482,0.24882383756137982,0.32618828324924265,0.03590221921998239,0.007780351572384303
Industrials,23.871165642994693,Q4,0.5936324940365473,0.13734691537311486,0.5068672593748634,5,0.46544079868220894,0.8056673361586105,-0.23237720886539515,-0.051287211454726755,0.016515337428021228
Healthcare,22.914825208410964,Q3,0.5711070547535095,0.09477333325625434,0.37945743377887237,8,0.5775678205629307,1.1444952793888268,0.9960738401206517,0.027039998457979064,0.028476978832898604
Energy,22.744388628253695,Q3,0.5663215226741941,-0.08025397899689087,0.23276390677222203,6,0.4029306995683408,0.006842908909347162,0.41288851859851783,0.045356125853691476,0.014715711840889654
Energy,21.83077640491187,Q2,0.6467878204081284,0.5034415601906231,0.2917982653965644,8,0.3907476242338833,-0.4726643923007933,1.1463186247172104,0.015233509087700423,0.017273826066246764
Materials,23.64545203843633,Q4,1.0088138614204827,-0.18260498583713675,0.29660239972172797,9,0.35464977221292693,-0.422480080879441,0.44142166919307113,-0.008865292288425274,0.01393455347700375
Communication Services,21.72269421622135,Q2,1.386304733117218,0.18690905471993624,0.20784534795118187,4,0.45023279420749124,0.14235298026566934,0.14321978514916944,0.011192291956562574,0.027620145448626062
Consumer Staples,23.998377854470142,Q4,0.6057123069149406,-6.0185575358223664e-05,0.20770437387073742,10,0.37604039524342536,-0.5028711933778567,0.6679113732709047,0.01828461731143546,0.008003244291059716
Industrials,24.627930506668864,Q5_Large,0.9892478652201762,0.5198868173623249,0.4212628824392055,10,0.4192806199530669,0.14971949338171014,0.2806274803387765,-0.0399457169589253,0.013488277973324542
Utilities,23.549797110855845,Q4,0.39809676792512866,-0.14587063430596015,0.24962587469798206,5,0.21447429547069455,-0.6932697140518792,0.2786442879261975,0.014821517280964763,0.0071203246226306475
Materials,22.57062689966646,Q2,0.9603795305125972,-0.10381581544008302,0.16863643355629543,3,0.2984783509688843,0.30003351158036695,0.6350464970322756,-0.0025162691243774196,0.017373993921067324
Consumer Staples,23.680948368963044,Q4,0.38396844114261086,-0.16245451581545634,0.29482315871166687,6,0.4103542821973846,-0.4980258458336114,-0.24002841530696534,-0.009409926705484647,0.008638103262073912
Utilities,22.536990416680382,Q2,1.1669528638946123,0.1608662627376526,0.31416117037549485,4,0.44146098179200677,-1.0898149940210775,-0.0070300814967275485,0.0041423264551952044,0.00874081533331139
Financials,24.403320688197724,Q5_Large,2.285042277666249,-0.26326266489216044,0.06327549309673977,11,0.4815603879769049,-0.6606087336739763,-0.14562111133742978,0.0138504605005706,0.012948045522488195
Consumer Discretionary,20.252890873677316,Q1_Small,0.563690276885563,-0.039632123689441565,0.29511043706193685,6,0.14713972594177133,-1.0142189387418634,-0.42092451390054386,0.001484460093699862,0.038735545631613424
Financials,22.49658894782203,Q2,0.16275226279554716,-0.4580914557135712,0.40415759212179125,4,0.2021538014316324,-0.5765411566957277,-1.452161995198783,0.006823600070754478,0.01981227978784069
Healthcare,20.013782007314003,Q1_Small,0.4365537555590762,0.14010533853202262,0.35414752626261997,2,0.35868935025180143,-0.3680604143879952,-0.14370756903942755,0.04639174735489479,0.04472282075904159
Consumer Discretionary,20.757408754659192,Q1_Small,1.2701373961625457,-0.045053714689065646,0.5675754138233965,5,0.24046733629270056,-0.5868276229604856,0.31667583866106264,0.0041891070477443025,0.03621295622670404
Industrials,25.045793344720863,Q5_Large,0.8452237212557615,-0.29201418598296325,0.45013313787746145,14,0.49037512749859485,0.6470044667537438,0.6961355877856943,0.031802319398472494,0.011816826621116548
Materials,24.34277747295753,Q5_Large,0.7042288949512969,0.35140235074351467,0.4738720829701024,5,0.22383872855094875,0.6993259843735878,0.6651574973619547,0.015844481592501895,0.011703112086535907
Financials,21.920779650072813,Q2,1.1109339007053982,-0.24691672459623482,0.6360103123097192,8,0.3285745986281115,0.3271721942381439,0.0998567560951186,0.01099066343714082,0.02188519325973787
Healthcare,20.746244815938653,Q1_Small,0.8111291931944119,0.2792359225070538,0.39097875141295174,3,0.3115012145944614,-1.9211635137561607,-0.5276101740748768,0.026486275973308052,0.04062102903074355
Healthcare,18.553206743237524,Q1_Small,1.259399616384522,-0.0952602059969511,0.3195684249519241,1,0.31911084456507494,-1.8101893896318806,-0.01888303731598745,0.00020445778517014235,0.052902042237869866
Healthcare,22.184756738101047,Q2,1.053011554460072,0.4803928444738565,0.4168488352117598,6,0.24057913514738566,0.37693929487848893,-0.19270744565736297,-0.02996391947461321,0.03256536226663413
Industrials,26.630622518371105,Q5_Large,1.5113756636901006,0.26738763473153654,0.23289162799260074,11,0.2359360442348804,0.9487319041911113,-1.1360705402835887,-0.023067305398069296,0.01
Industrials,23.65232640719547,Q4,0.7522230803245658,-0.17201196771850702,0.3129223583393963,5,0.39017380429847753,0.8776092507390093,-0.7177433064478577,-0.03603193371201187,0.01739069437121812
Consumer Discretionary,22.160641570925765,Q2,1.0441003869252028,-0.14927063805257657,0.22227268283060236,4,0.3958558586730631,-1.4329399162400716,0.6379879556847708,0.08807895702802188,0.029196792145371176
Consumer Discretionary,23.69762031425046,Q4,0.5044552000367698,0.23138130130607748,0.3477581469075458,10,0.474697902548313,-0.19432333528425216,1.1353619509364998,0.00263523500565329,0.021511898428747695
Industrials,20.658562470508336,Q1_Small,0.42279134877632596,0.014405467322458301,0.22177090943762157,1,0.2773160840717517,-0.7025103615813391,0.5509524297829109,0.03445598241377403,0.029365750117966653
Utilities,22.554014955953548,Q2,1.6888715503976302,0.037664373244658614,0.21756858001659388,4,0.42864846322061567,0.051586896230522844,0.2121452540000698,0.019323753590830856,0.008713576070474323
Technology,23.14921620952361,Q3,0.6905428896171459,0.3980597154430245,0.34961679517266053,11,0.41156170167931505,0.13815708462167184,-0.6189851810952806,0.024777166577827046,0.033955486533334744
Communication Services,22.870849022268427,Q3,0.9830732346083021,-0.10717221834248912,0.2834746271063319,6,0.4896574882168021,0.3279975863990132,0.09693442749500492,-0.024815085109461982,0.02256826430201892
Consumer Discretionary,24.18620918253512,Q5_Large,0.6532757276004685,0.10282344304386362,0.06869746371399035,12,0.37818539204628054,0.16608335617725056,0.4444608575781476,-0.04188679553387965,0.019068954087324404
Healthcare,23.516967839354077,Q4,0.42659960854899426,0.3186569484130765,0.12533316944254924,3,0.19734942650767362,1.2649939743171776,0.8806051652056652,0.0685896870358274,0.025104980099617168
Healthcare,24.002489027161996,Q4,0.6105407345176981,0.2822793720964001,0.16232802102462437,5,0.37328381318131515,1.6099211023894109,0.8549115201899721,0.023389926552507823,0.022386061447892826
Energy,21.96744157665386,Q2,1.4356194243295952,0.04009683311983188,0.19404337126632307,3,0.3481939063793484,-1.0928097207647394,0.7156733932517981,0.05073682339347846,0.016891163585369188
Energy,24.346723112615823,Q5_Large,0.8463215105736033,0.007773529786835445,0.3497307995374366,2,0.43875388649216585,0.30698829669135985,1.188546438475842,0.03178610629096278,0.010229175284675696
Technology,25.443405421435987,Q5_Large,0.21721146739497085,-0.3547038656302329,0.3262726616485963,17,0.25559987179465804,1.0561357314068345,-0.18685327980493838,0.0034155295683423875,0.017896162049948094
Industrials,21.544775720522882,Q1_Small,0.5330464694296229,-0.18406124816629893,0.4278335246039039,4,0.2996910329296702,0.1404052798387559,1.8829116978487666,0.043444472664202524,0.025820897117908474
Financials,21.66845651642816,Q2,1.7671644840532252,0.15958980664368339,0.3903362187530125,6,0.42017948748502465,-0.5606656348541791,-0.9938569905804027,-0.02307916637669365,0.022793556540858618
Consumer Staples,25.00367650448035,Q5_Large,0.5335096517053495,0.04552945276444095,0.42862835474191896,12,0.3896649848174937,0.6137330996463872,-0.40089580488322896,-0.07432987605014454,0.005992646991039301
Consumer Discretionary,22.71298401995741,Q3,0.20591594755359383,0.0987317696415566,0.37300754297509475,11,0.32368624218593967,-1.304423493769113,-0.08971655185425215,-0.029314053910543942,0.02643507990021295
Consumer Staples,25.105732088099835,Q5_Large,1.8885877570139662,0.33981340240851515,0.32516151709097874,9,0.5927472815403467,0.47379559534320176,0.5318546239254169,0.006321134917164904,0.005788535823800332
Energy,22.336196432161724,Q2,0.9134154220844098,-0.2168307772655686,0.4319222090745186,2,0.2397235099600793,-1.3443698326223805,-0.3403142173061207,-0.024519199828522492,0.015858649989947172
Consumer Staples,25.182568364406066,Q5_Large,0.5815794335191892,0.02095492444183751,0.4103295350088119,9,0.5269668382865528,0.8470878289954353,-0.2081119915498893,-0.04832490435439542,0.0056348632711878685
Energy,23.197228725208177,Q3,0.4853666755411821,0.12717774085280442,0.34513144410647895,8,0.4660695480915825,-0.8278850652670691,1.1995727530847478,0.019936899874252446,0.013447759569417104
Healthcare,23.387343234984044,Q4,1.1611503071687412,-0.096039984393629,0.45252862450321707,5,0.34523021853798463,0.18868718993248534,-0.21339546905918133,0.03349419427289839,0.025830877884089352
Utilities,25.347077032504856,Q5_Large,0.4381517181404885,0.43786927848185425,0.0185054108995924,7,0.4036524853418645,0.8123457345345921,-0.4707818881896596,-0.007314913996675596,0.00424467674799223
Industrials,22.45734428383374,Q2,1.2079852083684999,0.3071467004032869,0.265144419103146,10,0.34550101238145847,0.013589308122139071,1.3011289303388305,0.009578163595773903,0.02217062286466503
Communication Services,21.588316856112563,Q1_Small,0.8397233147849259,0.15253333177218886,0.2633051441217923,1,0.3499611127566049,-0.7573922527684653,0.5686256065192282,0.0698184155239357,0.02821140583310472
Consumer Discretionary,22.32715368795747,Q2,0.7024431230319268,0.5285579448321466,0.43832194529778845,2,0.2870889380153706,-0.19715227362097412,0.8408666998523642,0.01655072216382157,0.02836423156021265
Healthcare,23.67850092596471,Q4,0.6618666907594485,-0.29472381990253554,0.48856739963409235,4,0.3307551958764272,1.0216127557802115,0.3118893740076344,0.041904241616278454,0.02420039481459763
Healthcare,20.65136139172923,Q1_Small,0.5460848993399189,0.07806842972357955,0.1259784755747685,6,0.27750477474480334,-0.7938007555987028,-0.6892550904693728,-0.016484422368604423,0.04115237620631632
Materials,23.956206353976683,Q4,1.1358531835631,0.17158424223351526,0.46934006089791314,5,0.34679435701964534,0.2427022047985301,0.17026190845963374,0.005319020422751595,0.012940139667274617
Financials,22.191843023573384,Q2,0.3608814747827624,-0.1486387616984805,0.15942657767684773,3,0.31276123741626066,-0.6367901911920884,-0.9702053407273308,0.03042263096899745,0.020909365115135817
Utilities,24.721718991100346,Q5_Large,0.2292011959786738,0.15517863545443208,0.16305417053270127,8,0.1703519009183997,1.1917212049414092,0.3649457796442783,-0.046652616318688195,0.005245249614239446
Healthcare,19.408609542649295,Q1_Small,0.8769231433908423,-0.1966456234469695,0.27188571572071624,3,0.29793709964593107,-0.6953425960313325,0.6301140608591377,0.02192578692229806,0.048111786561163945
Technology,21.82015133734375,Q2,0.88580627532469,0.2526393295685633,0.26181522334408985,13,0.28365624873148165,-0.7966210733884501,0.7680991427472192,0.0395346390512389,0.043258940638593764
Materials,20.470297773148847,Q1_Small,0.8090817563562512,0.3444586920322267,0.11298992643397482,2,0.12272484680150691,-0.4313485001383823,0.24585065549034724,0.02898826529332205,0.024095047125923693
Consumer Discretionary,21.76065580045407,Q2,0.7746352711855774,0.14808335028208208,0.377985356819108,7,0.30020801451798773,-0.4110776750379549,0.6001997171606712,0.11096023574691498,0.031196720997729646
Energy,23.371498851663414,Q4,0.5004116461383029,-0.38319945376623643,0.3815282909671922,10,0.32933422923252925,1.111725568296672,-0.2872009579818326,-0.04006672105432676,0.01295980321534244
Technology,22.731160061825367,Q3,0.972864586726573,-0.16169838029150863,0.4264849915396405,7,0.48214765394475445,-0.1218576688980558,0.6620209841109628,-0.013253662020899042,0.036881879567222435
Healthcare,22.619933646577977,Q3,0.5901757671337216,0.22117750080329018,0.24798536042665617,8,0.2984756770886179,-1.137976881228406,0.2971129855357488,-0.010303767855766126,0.030128371579163333
Technology,22.76122269292991,Q3,0.45281657984905577,0.08529966087809145,0.2952500742033061,5,0.4220034718459478,0.36821105992122133,-0.2866449762342612,0.0009182416561676144,0.036671441149490634
Financials,23.305082360929916,Q3,0.5030152519603966,-0.593500654423122,0.2963487402116829,6,0.50438284755717,1.37118628799359,0.5832898793522521,0.012373204887842425,0.0169017035006523
Financials,21.48719593708534,Q1_Small,2.0388457099634327,0.3907075959670601,0.5025594529762157,2,0.26693704783954764,0.7331254182474807,1.257292604430638,0.03314006504362568,0.02344609462649278
Consumer Discretionary,24.060274461348577,Q4,0.21416990096190353,0.11416412656345809,0.04010937391598618,7,0.3764557682407959,-0.6474592094457957,-0.13646034727423442,-0.004962869330961137,0.019698627693257115
Financials,23.993998955578228,Q4,0.8186266683769676,-0.12476866600001126,0.1851666781213076,8,0.5527491566025348,-0.04113645754443987,-0.5075409875466589,0.04618452952002865,0.01442160375991838
Industrials,23.57755690648415,Q4,0.2214704168680919,0.32873889939166606,0.3006649011350157,7,0.39444875364460763,0.15671261928333646,0.20293752372035395,0.0072547508040595055,0.017689772374063394
Consumer Staples,23.834800164126897,Q4,0.5683942476877651,-0.08938500322672473,0.16973157181013965,8,0.41407098748943066,0.13424394533148062,0.36002726358350656,0.008002168830334697,0.008330399671746208
Technology,23.44462700121299,Q4,0.4675838953345418,-0.09211302940105366,0.2690015571274659,6,0.32816714762742694,0.37527228010545827,-0.3977705946675262,0.04034966028851679,0.03188761099150908
Communication Services,26.052609954096603,Q5_Large,0.1735973090035029,0.16958816275350905,0.2848709356356109,8,0.48975728212515607,0.36915881724767613,-0.7325238377252824,-0.04589921252637576,0.011
Industrials,22.869358743421234,Q3,0.765996678249584,0.5252596148105737,0.22107766694490372,4,0.3534229134998662,-0.6535753928182947,0.35724139000671096,-0.0010729870978889063,0.020522565026315064
Energy,22.539375172498136,Q2,0.48286274511654664,0.4858967944932216,0.30773627113232066,7,0.16757720966197656,0.7664946626054172,0.903755739320232,0.012971659127057649,0.015289749517005216
Utilities,21.869708629463933,Q2,0.172126810144278,0.16992787472602666,0.3753779133309376,6,0.3018709191909969,-1.0909255649780838,1.1985815147481098,0.005615987538290155,0.009808466192857707
Materials,21.451605994133246,Q1_Small,1.003747860193694,0.19559641471257994,0.27164802659627973,3,0.21071424086068657,-0.9122527510635776,0.47012385386472905,-0.027066760634216622,0.020954860818773614
Consumer Staples,21.133292318598386,Q1_Small,1.4347687792600843,0.27787473302120624,0.24561663192375172,6,0.33388994279922224,-1.2215914049409835,-0.6214051107466526,0.019818603001171702,0.013733415362803227
Consumer Staples,21.66680403015362,Q2,1.483011185157626,-0.23424591884233725,0.28010821000153535,4,0.24165217089718455,0.17628157062399885,1.5127066368828697,0.03577097573400054,0.012666391939692758
Technology,22.89397942752189,Q3,0.7522954582332984,0.24103708428799564,0.29910763840252924,8,0.40569243511968583,0.11218034989384272,0.8281210142697228,0.03213630304416561,0.03574214400734676
Industrials,23.501442692746572,Q4,0.6235258115689417,-0.10351836703588203,0.09116165215986938,6,0.37450519594831105,0.7863877609058574,-0.983619176907538,-0.012176810855592048,0.01799422922901371
Energy,23.076713087828242,Q3,1.345672613631315,0.15961951669914518,0.3553864701553534,5,0.23673336139867834,-0.5808882120994066,-0.5923455279736156,0.006854102782072829,0.013785203354080922
Energy,21.85169708385543,Q2,1.6643425010952515,0.02313309309816567,0.24587985246638466,8,0.2877801301157403,-1.2274444582372661,-0.2801989993819832,-0.02897222568049887,0.017215248165204793
Consumer Staples,24.350276846029946,Q5_Large,1.1973864481624386,0.20530208177855358,0.4513842089773261,7,0.44906180708370735,-0.04400497881448162,0.5370598367133471,0.011406677841358202,0.007299446307940109
Utilities,24.109119008451422,Q4,0.344754551064738,0.10952586625161503,0.37092641707709695,8,0.49698168375042506,0.09773114553214529,-1.4283177856099065,0.002907196198860533,0.006225409586477724
Industrials,22.760527538866974,Q3,0.6844134478345217,-0.688257567705325,0.4404079685063586,4,0.2649684276499461,-0.018268959551618308,-0.11931801060939397,-0.06188865716965254,0.020957889844532104
Consumer Staples,22.02062578300293,Q2,0.7895514232791231,0.12472292792629516,0.178679544754211,5,0.23066846616595388,-1.5168435644443337,0.31232159453736746,0.05986240221267292,0.011958748433994137
Materials,23.8226418812447,Q4,0.20479000691853916,0.24053823807481567,0.2554336030575088,6,0.5715513316549994,0.595620714490843,-1.5420114906532856,-0.05766517783187203,0.013367545980016961
Materials,23.28196038122916,Q3,0.8038170349045182,0.19148208708461342,0.1509049815051109,9,0.3646624129750824,-0.6207024969688585,0.429816261040007,-0.021802156639617213,0.015097726780066694
Utilities,20.82780911087743,Q1_Small,2.372146153983063,0.05435351344785509,0.21537705492848086,7,0.3257030757497459,-0.9414999952289419,0.7813266265815997,0.04170794371681498,0.011475505422596115
Technology,22.898029616023393,Q3,0.89044111828692,0.49054042298260153,0.45025265094103095,5,0.2840214868103029,1.016681632714334,-0.04898451147456451,0.02648440089961483,0.03571379268783625
Consumer Staples,23.39305371811157,Q4,1.468215692455804,0.15784328228041528,0.4784988693506994,7,0.38938309721627007,-1.636378076284162,-0.9439069696455273,0.019850826053344612,0.00921389256377686
Materials,21.650457820268368,Q2,0.676886844945105,0.18941832504827658,0.1622240046234648,3,0.5045187240593849,0.0259768507968908,-0.26046655354933723,0.027922984003866762,0.020318534975141224
Healthcare,23.284765089256165,Q3,0.5804619688908348,0.3411229735126422,0.24500667980192598,5,0.3911318286708166,0.3801605166077488,-1.3926746527214027,-0.045325426590972204,0.026405315500165474
Financials,20.817766272113317,Q1_Small,0.762435651184143,0.1706482499241497,0.2908565193571261,1,0.42285165035620076,-1.057345077073112,-0.13999644381664192,0.02035215585774295,0.025856041420392054
Consumer Discretionary,25.004279150018256,Q5_Large,0.371764017042692,-0.14450443835355087,0.37027267701717376,13,0.4029839686539977,0.014351485600123504,0.002679590032686585,-0.02560633387389539,0.014978604249908723
Financials,24.87192497758915,Q5_Large,0.3401851970905126,-0.5295843534449056,0.08882276837562089,7,0.2948581804893886,1.245305566549876,-0.6418076738960232,-0.023195938625897854,0.011261070080679064
Utilities,22.621223998545553,Q3,1.2966483388529175,-0.03928022550452036,0.10763999021658738,3,0.28410081304161167,1.4867275897850278,1.1272160364003165,0.01996856093684797,0.008606041602327115
Energy,23.54518150675861,Q4,1.3818254373030454,0.2702363814702791,0.3587551372646883,4,0.2591234126046893,1.0148642711533429,0.45903028866681894,-0.0028349071771060046,0.012473491781075893
Financials,19.38511705130019,Q1_Small,0.33465210163640047,-0.008274082854451456,0.06611537172984908,3,0.3094809993846722,0.7840659278975242,0.76002005074269,0.039160922641445585,0.03101357861531932
Utilities,21.265478509602,Q1_Small,1.0841532664450406,0.28029459307043236,0.24638431126333557,6,0.4476984495570401,-0.8439109191995523,-0.0905685487952542,-0.03457987144537927,0.010775234384636798
Financials,22.559331619771804,Q2,0.5756957409507475,0.11718204398006825,0.31945101702706086,5,0.36728772661051845,-1.3287645204172358,0.2527355087716817,0.03656024474739479,0.019586406168821506
Healthcare,21.39180046785971,Q1_Small,0.7437020049934654,0.4020165175655462,0.3498799163919741,2,0.2970578274941675,-0.28333380969331506,1.0136024204970882,0.06700831738061978,0.037005917379985626
Consumer Staples,24.07159472394599,Q4,0.7994199983330837,0.006195823219834723,0.28299382853474014,8,0.30246791925018246,0.8594450183177027,-0.021777930247241756,-0.07375100479442023,0.007856810552108023
Consumer Discretionary,25.99594479612199,Q5_Large,1.1014310412248371,0.19690370664192203,0.2561091937142963,11,0.4554634822069572,-0.8452303843407477,0.1484353726047415,0.014440031147977298,0.0125
Financials,21.235077920856046,Q1_Small,0.6373928599596485,0.20647126613383981,0.4013485031659775,4,0.20088835313775855,-1.0528556420631965,0.48546088615987215,0.02670635783659656,0.02435371948491823
Materials,21.74380489387221,Q2,1.413540001244411,0.4554004681577983,0.3342247111638909,8,0.2214659900511387,-0.8124750020042979,0.43694598421442676,0.0031838620501011203,0.02001982433960893
Materials,23.353172552464894,Q4,0.7302617144506277,-0.34665932658356946,0.22235800536582478,8,0.4570797778133562,0.286553495085882,1.083130040848946,-0.02070076284314977,0.014869847832112338
Healthcare,25.416674222749432,Q5_Large,0.8820650820561892,-0.03460206863828939,0.3045267476018686,13,0.3805599782209289,0.6585100818218976,-0.36887394834198833,-0.039670437400187816,0.014466624352603182
Technology,21.166438531190146,Q1_Small,0.36789505617427715,0.29212902634712595,0.34598028271874315,3,0.2935833513221346,-0.9284151072960217,-0.20576032221427468,-0.019769583961770296,0.047834930281668984
Communication Services,23.373554183460413,Q4,2.2148737550784796,0.46647411994466204,0.5061884689741658,7,0.35056448203793333,0.3118546188336492,-0.09409461340705838,-0.01091538834202777,0.02035636159277418
Energy,25.73194827621966,Q5_Large,0.8040409758799579,0.14001787816052008,0.3943588401949895,11,0.48722607219898695,-0.3414509169346319,0.23114516119935097,0.039551424048605274,0.007
Industrials,20.5223612777311,Q1_Small,0.9303433710524389,0.006823958894628265,0.4457468227144732,1,0.3269974928570588,-0.8353028027673708,-0.04644179956622346,0.028465485248210624,0.0299105548890756
Industrials,21.07839618973125,Q1_Small,0.23109844585191996,0.2692795921686112,0.2267271124440444,2,0.24725977962803367,-1.3422962457726006,-0.48323375638767463,0.0659810376787724,0.027686415241075
Energy,22.36459009030874,Q2,0.37023356570284655,0.29717566880792073,0.23709805124939967,7,0.27658258011132464,-0.1878371104125183,1.1410738771821185,0.03574104236667926,0.015779147747135524
Utilities,22.219117380716884,Q2,1.2747246732612403,-0.009915419666826797,0.2717544008624412,5,0.3248712665296343,-0.7985510148758739,1.1060556599954314,0.03779011400205176,0.009249412190852985
Technology,24.218901931630466,Q5_Large,0.7204600382285674,0.16257682804438656,0.2827712824034203,11,0.4146000129019735,0.8285957679898301,0.044465810389025834,-0.027534795009665776,0.02646768647858674
