,AAPL,MSFT,GOOGL,NVDA,JPM,BRK-B,JNJ,UNH,AMZN,XOM
2019-07-23,148.8154971918356,129.84980336804995,135.85773944821952,75.64215039689145,97.96784813271277,132.4606873734935,118.34796216412637,136.36364904589408,185.69726286210386,79.44064181350723
2019-07-24,148.54877968434062,128.1693146444013,136.3987881785016,74.81188153277516,100.92952988980113,133.82870699657863,117.87685779730673,136.1739232667601,188.3999004760652,79.73346672825097
2019-07-25,148.97114997165312,130.5486214102269,134.2647998764644,79.95525836518044,100.57247299181937,133.35923582516122,118.30983894816043,134.23548352363204,185.0310492950297,79.90176642091667
2019-07-26,150.43693672572334,128.21184070942994,132.11545916236992,81.12011484034993,97.82638592318477,135.76826039570932,118.05809169658107,134.64910229583725,181.62806407241152,80.86843260642895
2019-07-29,152.44641210446423,131.660048667638,129.20946344905738,77.99491136439987,98.07823432116272,136.40914238714578,116.95799319972495,136.48939815612547,180.8538925369904,82.04619893779899
2019-07-30,149.55942068633513,129.8927891234002,125.92993133532195,77.74914973542946,98.16101211521028,136.9284936063565,119.91216474043098,136.2056617525258,183.48815385897802,82.9705141940662
2019-07-31,145.6711969725608,131.29317264633738,123.50593713985283,76.23758901733446,98.08694905166885,136.80416169825378,119.42660426757237,136.75342256462127,184.1008757568418,80.28570870256587
2019-08-01,149.0982623738453,130.7029472552226,123.89095368547794,71.20983502468941,99.4814402788726,136.7627784075058,117.14159392386104,137.31228544312611,181.9742437463132,81.83217587737815
2019-08-02,150.08240293249284,132.03884005570677,122.15369922596409,74.95608417001436,100.55550557056985,136.45276818306021,116.30263126582943,135.33045180407925,182.97382510535968,83.8472067735217
2019-08-05,148.22033177088235,130.99992817554985,123.24732260472719,76.70310294411821,101.00986688321866,136.090167080021,115.0375093111873,138.97096759858033,181.9309270800434,83.23569224779791
2019-08-06,152.44091896490383,130.75203547237166,123.37918779590606,78.07184341605762,101.68064124899054,136.87307159003498,115.90640957910242,138.23675284045044,185.08264181292188,83.56927304561432
2019-08-07,152.86189603068857,130.92396433785075,119.52459498455738,78.54974001968857,101.57229591565817,135.6404227169372,116.26343994231067,139.4727195384354,186.35106946372414,82.42752665001393
2019-08-08,156.186870925886,128.96014507842153,120.87421402191094,75.2710388244628,104.1421683503574,134.22924978990787,116.70085380153958,140.92039344888832,185.3433186060097,79.958534580972
2019-08-09,156.48521853916543,130.5609194317385,122.55144225199051,74.19938036738984,102.06781015207007,132.76944526937962,116.3484366389621,140.76211428230664,186.25577981106932,79.05527790590111
2019-08-12,162.39427788927293,129.5966872563546,120.63310289697095,76.2610450934426,102.30442701274553,135.58762413060896,116.08987832386497,141.93243750831687,191.04493763441602,78.40704282369715
2019-08-13,167.6210798645902,129.2174643088889,121.52701890968073,73.84326431079515,102.43559526797341,136.36691702183634,115.73837874024684,142.4631121230729,189.10064634173358,77.99137151598205
2019-08-14,167.0063942306196,127.29495411301497,119.89415201842569,68.24433427293253,103.63606924577408,136.83883950047854,115.68316529961373,140.03010600916934,190.64720191213428,76.84339648721377
2019-08-15,170.014964830244,122.34238491107764,120.14625244717598,67.81843811453719,102.47008181251114,135.44028575552213,116.56638719977192,139.53369600287454,190.49553360332126,75.98166002931366
2019-08-16,172.08478366887414,122.05658956974155,117.7424989310017,67.57661697289699,100.06160027466409,136.3464757379166,116.9403239942225,138.54894063139238,192.14181056236714,75.98921937901785
2019-08-19,176.41605171926935,126.86830126550885,114.39215460566263,67.92639713270489,100.31743621923653,136.23891158044913,117.48530040440465,137.8327653648691,189.88132954841228,75.09352694549285
2019-08-20,173.56339918651247,128.53169780530357,113.73410768435961,69.56515263526092,100.74747792745357,136.58599027262926,118.032239961512,135.67293911040775,190.37963425355474,75.75972990327772
2019-08-21,175.8025018656745,128.57879021155136,113.56071631517355,71.03973113469195,102.88802219094325,135.30029132952765,118.98491795163505,137.69950093563006,194.51159197472145,76.5982972488604
2019-08-22,179.24391464891156,128.1333311364757,112.87997114235995,71.68508123163072,101.13091132127553,135.57130809774068,119.31617214694657,140.5961944333492,191.1999438443956,79.54598230013515
2019-08-23,173.89362150331957,128.26453599191183,110.76748203737682,74.50239036228058,102.80135557129309,135.0454832518531,119.72297232536573,142.4296953986306,186.55610524158013,80.99082350756504
2019-08-26,170.4241762086503,129.4611424382663,110.09947887057912,71.08533212877273,106.27052624279452,134.05909548620053,121.01369057502296,144.81985585146143,182.15564691535235,81.32367576578248
2019-08-27,164.5211723286419,127.16104661269847,110.64155452966101,72.28861925855583,105.75581523332163,135.10679293490614,120.33474725473188,144.28399233736351,178.265461559892,80.55512735811247
2019-08-28,163.85876036924984,129.49896990568902,110.6156137785179,73.79519842259943,103.92008476344068,133.08028608536188,119.4585403323931,143.22292956998928,180.37897663296707,80.95072735874986
2019-08-29,166.06488003483906,131.0539101375459,111.00232334170832,71.03295912977872,103.37490270748899,133.8916277818551,118.2438966181494,141.91496075380962,175.7438481821773,81.39036384669357
2019-08-30,170.64666009596957,132.6333787552908,109.84567985809437,67.80940246561578,103.43428272438446,134.8705474858599,118.46309240062749,143.16207588096498,174.850889075034,80.75709176007044
2019-09-02,170.99246187011744,133.64188973780008,112.03016883733399,66.29395743847965,104.28525550107244,133.7316460116969,116.57000137470894,143.66339555640678,177.00072561832403,81.78233025391724
2019-09-03,176.10193637363858,133.77273251677957,109.94773150878679,64.9849050937249,103.4733595510398,132.68166073486353,117.07405316709058,143.61484819348127,178.4955484943873,80.02315673934254
2019-09-04,171.99024670771712,135.28836607926777,110.88474909623865,66.60491364521833,105.76793148856596,132.43481439683785,116.9893100985619,146.07019728463902,177.2946427617467,79.73749555829393
2019-09-05,167.01946928853832,136.64664834477608,113.10874665361699,65.38645050205425,104.18639568516679,132.86305414204804,118.19408180790877,146.91056666890228,178.0308465712843,80.46052562311773
2019-09-06,166.97566432452422,135.97790516543756,114.06027577799907,63.70324302791421,101.74387256926974,132.70969662214017,117.52383565110132,145.45879333703797,178.48729126903228,80.11879670859135
2019-09-09,168.23129984152573,134.84536460617588,113.73950640104995,62.543585235649516,103.35568848676179,133.3423156517223,117.34132081860902,144.3078860889689,177.8277455056948,79.8801378079433
2019-09-10,168.2549849708542,135.15231521482852,112.81608241447789,64.84437324661546,100.1864750395024,135.78523763060483,118.53671594638624,145.645610189549,177.2155294814488,79.72874038187484
2019-09-11,162.34631587092872,138.58263918755225,114.80433193655979,64.92896500017443,99.9414371498284,135.144275174445,120.02016262224228,147.66347459839048,184.9615553178407,78.7078945782657
2019-09-12,162.2076551568473,135.99557673207073,112.21580782401008,64.62108861629484,104.39393123781625,132.8793053835578,119.33089437962461,148.78782572261719,187.9128416604284,80.19839338877986
2019-09-13,158.6318513780809,132.97759474471712,110.50221042860977,64.45509735312068,104.4161956984037,134.04177155936628,119.55091027273026,152.48325323598814,197.0374588806732,78.9443925804757
2019-09-16,160.63191273561043,133.4123937285997,109.84001896609902,67.19223892831816,102.84598456706475,136.38795156738482,119.89036836553477,155.75571491460423,195.30019788507778,79.36258766662455
2019-09-17,161.78999009493253,133.60879429666494,112.1454389512371,65.68390474718596,102.80328197574326,136.9817708070511,120.31483480024248,156.72306015926577,195.09133775706417,79.9030662930846
2019-09-18,159.24416860765336,134.06377264291442,112.9016847828409,68.52381767358469,102.76999205427646,135.54044668918522,120.06522294466441,155.1744700519835,190.34319862438423,78.73971416704563
2019-09-19,157.92060011252264,134.66997375622108,111.1813985134759,69.04125713936556,103.03821738190865,135.42352528707704,121.45875594458266,152.73138524683586,187.5536787483787,78.85192737503223
2019-09-20,155.108840252317,134.28732010127277,110.673178393765,68.75465043913648,104.02780538881271,133.9570396881616,119.47988353282221,152.08431877831273,194.52167285849356,77.75160655514989
2019-09-23,155.04865496014358,137.56746769645613,109.62008836577479,74.45598874464052,102.57945350601354,134.87983053480107,119.06539594024579,153.63192035362994,192.71526312504074,79.49537876503196
2019-09-24,157.7960786421124,134.2323489680036,108.40738222657045,72.08540050347452,105.04670186477698,133.10658856751763,119.56523888738117,157.3083865974895,199.9406356017136,78.10371033147071
2019-09-25,155.18755924735,132.58106730542588,110.21463435310403,71.35049896278882,105.4442264989211,132.75574360467036,120.07702204084583,158.23834096093253,195.40198079789445,77.3246250346327
2019-09-26,156.68578809001664,132.45431854562233,107.82002900325736,68.69519526702705,106.55217079239046,131.46936596056372,121.547178688779,160.6875549991187,191.65289503798684,75.86880170237698
2019-09-27,155.33856812793024,129.1571231063094,110.7542282322049,70.8504876005394,105.66878772464037,131.6883113817911,122.86776956960645,160.29344458451396,190.52300490393193,74.28407741184228
2019-09-30,153.2912249739648,128.88620304074928,112.32309636832632,74.78887588722539,107.61040002309241,131.2535816959201,122.5880296633799,161.6586863421678,190.39557888282795,76.18988646033529
2019-10-01,153.1119212768188,132.39173360916638,114.40524613410813,78.89829647244103,107.2685008191443,131.53835722856292,124.03106483807198,163.44809527738272,193.8499345184224,76.86490845473531
2019-10-02,150.44937783197432,132.52400259854147,113.5979536920324,82.07252075904805,107.72284942664268,131.61874997299665,123.28191069802867,159.52327828224117,195.61311408282828,77.0559419282995
2019-10-03,149.09425236497196,133.09546082488745,113.37608612881405,81.63610712626641,106.37921858389439,130.36661695539559,124.32787555527258,158.7952979125203,194.18414234395084,76.28408857238689
2019-10-04,146.08191886198168,130.56752612953818,110.80129496196072,80.77443371757612,104.95946508551393,131.24353629274543,126.35917285422383,160.8087802923439,193.7993176529443,77.40340243851091
2019-10-07,151.34159596127,129.39288520774736,109.90826823747348,76.70113130597626,106.00560993219092,131.22965181742154,127.75088015579739,161.46830276516297,192.73750210843454,76.42602449439067
2019-10-08,151.5444464234718,128.71674988670497,110.85601452715275,81.85368335977593,105.39596604225633,129.97877060557008,127.90065307705886,159.15349337200158,189.53610875107333,77.40835607870554
2019-10-09,149.79301184654327,128.16011149382,113.29108773266394,83.14595706782583,104.19578167208341,132.99922019844695,127.5574294033397,154.45261653488703,186.4819303127082,76.37281367277187
2019-10-10,150.46735212965964,130.8607772136642,111.31096529665503,81.94065399047845,103.31040746593234,133.69097019756094,125.87944593853287,153.84011927800253,190.24167545037943,75.62217543859359
2019-10-11,150.27730855920726,132.10359695892907,110.70202616065676,85.51723809303991,104.35565855806578,133.53611119988292,126.25482203349081,153.7990533985657,183.87972668257012,76.5515376401069
2019-10-14,149.8001742006825,129.89835571785332,110.48335631877548,83.01087518668308,103.48921166641117,135.50676595379602,125.04902484380321,152.1923894455848,189.68841504824928,77.621234332211
2019-10-15,151.540448578879,130.4909654050868,108.04035377536998,84.15597084827982,103.3598911385385,138.09903090232012,124.20705330697173,152.5638294014067,188.56382390195245,78.37642336882722
2019-10-16,153.6890210662947,131.60695823722733,109.14649680566357,83.77439596883445,103.42072845297965,137.95006513673292,122.93889653607964,153.63779565403607,185.9305490516316,77.11248220388516
2019-10-17,152.36691350095285,134.08114737625976,107.91392664413719,85.55305583998275,100.74711965616086,138.48734154575334,122.46999558358075,155.03992131630744,188.6491729956689,76.59277065078685
2019-10-18,150.93548560759243,137.5525482387387,107.6230166625625,85.45818555709049,98.75142899590983,137.1680074939251,122.46904299590867,150.6012736911133,194.12314622996809,76.80320989161515
2019-10-21,150.31280693571193,135.46176523029402,106.8828198825502,81.7135731968746,99.2504453530679,137.01750033970404,122.79425490888907,148.22216418691156,198.37312245698763,75.8034900327943
2019-10-22,144.43562256076464,133.8325327073584,105.56276840566181,81.98148358281499,98.27918928861261,136.79562308842512,122.17484184398269,147.7481734253711,200.37077810535072,77.47906615520544
2019-10-23,140.7275697146157,131.29594739501874,105.60346094361724,84.81075682993087,99.76698211768354,137.1035672269964,123.36189033611988,148.91161143889602,204.63850746404287,74.62335250019466
2019-10-24,144.26512433131165,130.90057847170073,105.28390784828063,84.80843532464826,101.1511703362811,137.61724298627612,123.16500058048008,149.9274646208747,198.2129590595659,73.73387426474659
2019-10-25,148.61881086074996,131.9538432386792,104.69704767403437,86.98204340424935,102.20320460255179,138.44934030222208,122.34155381935345,150.91722853402055,196.3730266256207,73.16449165697202
2019-10-28,148.07362095303716,134.11141221662857,103.5071438759676,84.23946133697096,104.85336587370486,138.83489367710652,122.61524382500224,150.2853529239907,193.1239607142894,69.97899539440954
2019-10-29,149.6945011387932,134.04082471694701,104.10237074915547,84.24499772804683,104.7725182979143,137.20387900136203,124.78685861456013,149.76134100663847,197.75155639637657,68.47573210863712
2019-10-30,150.62660431241025,133.45668035398162,107.01395514662389,82.67785739463768,105.75914846267732,135.96463871070793,125.18615607584391,148.48765172596578,196.4288222711169,69.17223877661773
2019-10-31,159.14691486230234,133.8656305869343,107.31314821227207,84.72175040604242,104.94594907865368,135.27006824200276,124.81600352998734,150.02696706229895,199.69925993528142,69.22411941057501
2019-11-01,162.43739630433922,132.205022510055,109.13294910521229,84.88158013798619,108.61529744872811,134.93784730573165,123.17531023319641,148.39133066622625,201.83993719329564,70.97989936325288
2019-11-04,162.18763084486653,136.71940721642352,106.72953822110524,86.8241878922338,111.6850654965623,136.4271545320767,122.96656401815143,150.08432201367364,198.68380433594965,72.74823001004181
2019-11-05,159.59146262674878,133.39065313010283,107.05927333221197,89.93055492232848,111.74592877673079,134.8894018062596,123.25103881081425,150.57343542362486,196.59738074706343,73.26604240683932
2019-11-06,155.24423739079774,133.86891809954142,105.2049368514588,91.99319023968955,112.38894084830306,134.45620141922163,122.85981477088548,150.58358645552858,201.57156008574492,73.64844940210399
2019-11-07,155.9141949252049,138.29644637920777,102.7420280539118,92.8708514937539,114.56974845539591,135.80630643208968,121.09744656728355,149.437682885378,198.74546287984018,73.74507578005118
2019-11-08,153.9584114680462,138.4039071540885,101.55619522143833,90.07673883039405,114.37983446111993,135.44868858959,120.2211751132889,147.00052636765685,199.32176237390843,70.74440342636355
2019-11-11,150.25198331254668,138.08274170242785,103.61007380451382,90.14928907581961,113.38680150547053,136.13120379286485,121.80237869599908,145.89853733828016,196.50099390696235,69.22651814186477
2019-11-12,148.6547881794103,137.3996028897315,105.28754730823194,88.7274357839108,114.81217288527743,135.99232048828273,123.38202959736707,145.3854738373845,195.44325176550396,69.35528191129029
2019-11-13,145.95049760010178,137.10159639357724,105.76038219129926,87.84949028214928,114.98075175969011,136.39734267849687,122.45026407916859,141.19990822045185,195.37746404436845,70.0505144951523
2019-11-14,150.4669333796354,140.19190088362456,103.19016085336008,86.89679522534178,115.31655071561862,136.13610956463168,123.20836987462829,140.93871555697808,192.61133080930136,70.39000690007462
2019-11-15,152.93476718713768,135.48328795399374,102.9104843822237,84.33097669992094,114.03429157583753,137.10736337259772,121.96350248371452,142.68021727058164,189.24818492075428,69.42653346109148
2019-11-18,153.02301093696983,138.8879163012157,103.47206801362292,79.35978405143833,111.39413374760568,135.04084694452956,123.5129037451171,143.79477045004828,190.37676325723314,70.47828863389154
2019-11-19,157.18281106618127,135.89896101105515,103.8219599814602,77.77655771479435,111.80177662200079,134.59915994521003,123.8098969553764,142.9893843258895,187.46211112707329,72.16273783538757
2019-11-20,157.51042375502072,135.42011906390204,100.78401907543841,78.32162987185875,113.25582585166396,135.05418414746725,124.880994502535,143.1648343850436,184.7110066546549,73.25661722645158
2019-11-21,155.24701189868878,134.59787343238915,99.37479997052259,75.13248937183849,112.94488730535865,135.83500066050297,123.0356840046821,142.25547489741888,181.5591971187828,74.42754660536933
2019-11-22,159.58876972559418,135.94224189040608,99.32028782771154,75.23675547695767,115.25962326916822,137.94763837076857,123.80274260866366,142.61286051147982,181.3892266788445,73.79507259302052
2019-11-25,161.2286038270275,132.65233107459872,100.2467124112723,79.94873108479129,114.18409027003655,137.45804415886965,123.82394069191392,145.49942652520346,184.75214035185346,75.07661680803936
2019-11-26,158.41931582093414,133.7108766219828,96.75343862604916,82.64064895569415,112.57000578932104,139.5769728733267,124.78757861241658,147.379221611213,190.18961995953697,75.26968392388122
2019-11-27,158.00167225500203,138.13470808837488,96.54520315610095,87.10908871162239,112.50793314984062,138.70641878238536,125.82853981489173,148.44363382129956,187.69883300310062,75.89922773572614
2019-11-28,155.6918328246094,135.29140731676398,96.82014067195762,88.26763039644709,112.42195744005723,140.6306311364572,125.93164256711911,147.61838593888496,195.58821295087466,76.35811689182266
2019-11-29,152.04944873177823,135.78710556518178,98.22602174481125,91.6557227584586,113.67121376501967,141.84881740214735,125.29604660450036,149.1143895754778,192.01242278174894,76.23295984080953
2019-12-02,154.6646903035457,134.4688619325484,99.39679818247996,89.66939565386546,112.49967976554811,140.60305978234302,126.19072750956066,146.0714660410724,196.08984136859567,75.22795956244828
2019-12-03,160.07715046923227,135.46447087350768,100.40001098625693,87.94640295749745,114.69661796809038,141.09326426047187,126.1539326390675,145.70026922230664,193.5372231807433,75.1512125507469
2019-12-04,156.28869977156222,135.59609679154704,99.14280805652432,80.74900352076993,117.91094114167005,141.07482536643147,125.21653241798194,146.86892968778554,190.47989927408133,76.34901293207818
2019-12-05,157.96164348125674,134.32305597954615,96.14062586363585,83.89772937345779,117.8918026255641,142.0219240350327,124.23418920182331,148.33955038974972,187.9183987211575,75.84071839595737
2019-12-06,156.27127586674544,135.44974327044594,95.57154859841403,88.14710370542328,119.99700620027298,141.7573493450627,122.65553894294231,149.69180951527906,187.8328300090057,76.93624138280775
2019-12-09,155.04553082775482,139.44721293815738,97.20101442590554,86.7019576843319,118.29781250408628,141.37356045228955,122.1339598776122,150.34430274627783,190.00464576579174,77.8557405606354
2019-12-10,153.54404050422755,139.1217318401151,99.49472040264068,86.08804862687043,120.11944327575988,143.39321939955164,123.35695094241859,150.06927684701918,192.52837655567717,77.51121458937025
2019-12-11,151.33040065782123,140.80192049322605,100.70979615014501,84.14310886374454,121.92189732693537,143.30587669413737,123.58008322378409,151.18584080502333,189.22553828733484,79.24679684122141
2019-12-12,151.56867637800423,138.0556123039073,101.47128082296031,85.23944850647166,123.43650922771286,144.56028417782485,123.03343773772436,149.47659327104807,185.81889928087142,78.82580967909459
2019-12-13,149.4705987453991,136.08283448447744,102.1553319870065,88.39268692974885,123.45681306686498,144.28795594412807,123.9394600550155,147.98823853322898,182.72557019493894,80.74422344122574
2019-12-16,150.2931289141034,137.1908634096858,101.2797958047384,83.74612816479788,118.54937256506153,146.78884093623086,123.06225385061036,148.1974499184973,182.43915583596058,81.32033416387246
2019-12-17,150.26778311707218,140.52921361324078,101.11490551262305,84.90889833714277,117.5444049181935,145.8449165486269,123.19520815112945,148.61551156300004,181.8133972789152,81.32220070903668
2019-12-18,149.7431864098395,141.4131036445353,103.96924471007848,84.24737511931181,116.57349756475317,145.000845155084,123.02958481162092,145.32852116049492,178.67347130286916,80.2149824208856
2019-12-19,147.47096046386298,140.81188662535968,102.42781187306427,84.6243337023678,115.04746405049472,147.30289458468744,123.90746394533998,146.25710540348322,179.68237386353863,80.12542024861494
2019-12-20,146.08307233276204,140.90463946990752,105.22560459101078,85.93332174424287,115.28635324761358,146.70034698648016,122.22505648838013,147.78173947437955,187.63244102060975,79.89050957135017
2019-12-23,148.1487383029042,138.24962359685168,104.72450378772957,85.50173810811152,114.66248875442547,149.14441681154744,121.34101897767529,147.73168218546263,185.9508584230812,78.34432845830763
2019-12-24,149.57075622581843,139.66557041423385,107.07638514944382,85.29935410455916,113.40268216030334,150.5491636013105,119.62906619856884,152.3145901466182,184.53249040127352,78.09759602251998
2019-12-25,147.11941047301156,141.71469759465836,104.68981019008243,84.8023542660574,111.7932978387887,150.37267172482117,119.38401346359215,151.10558050013333,186.59451088902023,77.13625340634435
2019-12-26,147.4831734063019,140.80356372910376,105.7522180027689,87.51220328749541,110.73231275952237,147.7063417077673,120.69515381647929,150.51525649037674,184.73326069383606,77.87264245747993
2019-12-27,149.55807427656256,139.85874217938377,104.53609566353019,88.75331731865226,112.50957946806189,147.7345569162813,120.18704530687594,149.8630679073334,187.18377817177242,79.51291843584562
2019-12-30,145.322686360458,140.53966473404563,102.19199221782237,89.45193048299998,111.52598146822935,147.94301680680192,119.67554868208794,149.81437735881397,184.75810680568404,78.01258940227414
2019-12-31,146.82745564825444,139.66989055114735,102.609791868579,86.018555284855,110.7750269592777,149.7515131242106,120.62795969848928,149.28995487241303,191.36966169567327,80.16679051216042
2020-01-01,145.22554287849238,139.61796424672914,104.37265887314986,85.0748747499834,110.11797434876381,152.2270411582328,121.79919011176096,146.76038085170532,192.72384473265075,80.02648758515078
2020-01-02,146.79981807103408,144.40863424357485,102.98977450367934,87.59553473203819,110.67859409423453,151.23800541065305,121.73316429089016,145.84585173169177,190.58088352150472,78.82855849467953
2020-01-03,144.94070258730986,143.94429325624122,100.54233942527608,87.77793952886394,111.42298499436482,152.52303870832458,122.499748597937,145.75910151678067,188.57337279690515,79.79666265397512
2020-01-06,140.49993744298894,143.23013728042574,100.44149758290568,89.70050121179676,106.85992021977657,153.76352972416217,121.37076332219246,148.12681179150943,186.85127665223362,79.2592006471674
2020-01-07,136.6219132785237,141.8718955232189,100.34800373044457,94.91759609375052,108.42487229448012,155.49609183512078,122.8840835102989,152.39095959170962,191.86485287436204,79.17883975560366
2020-01-08,136.8359759413093,143.64056043425532,101.30397060531362,98.16158811256531,110.64687904911712,156.33992366953757,125.26483771540553,155.07511795086825,187.41957253150423,78.69779379132844
2020-01-09,137.5629302964825,143.32713879875598,102.94339744527194,98.53797905886562,109.08962606552137,153.36793101468027,125.872032758677,153.66512082252902,185.167831310944,77.71323099296824
2020-01-10,135.48328863811196,141.96388299824994,102.89478510073748,97.05135381398766,107.6704500231534,153.1869415617599,123.60890503825959,152.42066605528498,183.3109585000454,78.62582634526298
2020-01-13,137.11630046063524,145.04599595734203,106.12291986696296,89.6312349902209,107.04137123315971,151.4713188731021,123.03124535510919,152.21162272636167,183.35481898338105,78.2934713127079
2020-01-14,133.25178719185834,148.4246162051293,106.56674017803223,89.23676288414026,105.9660049447656,151.22063551378446,123.72753512260873,155.77147924556678,182.51555455458958,76.56284428341047
2020-01-15,133.19209340223475,147.12624899184098,106.0168790780055,88.4040270391817,106.33578051603432,152.78063909977254,123.29792841515565,155.5458945875982,177.53886754712357,77.25124994610604
2020-01-16,130.47081212007816,142.96008372649104,103.30689480430084,89.57764220693034,103.54493592642,153.3103819777593,124.71887872691703,153.06317251767118,176.2968695441189,75.8190648521695
2020-01-17,129.07191012835654,145.34379682231238,102.91495364747982,89.22408889863537,101.99184105032593,155.1545767592541,125.39743617152371,152.1963419535617,176.0598010539355,74.4747731886783
2020-01-20,129.27257843268862,143.8814483463417,102.40077160359313,88.40713988767394,104.2304431358935,155.7500002736419,124.64834633318773,153.7525267034535,174.0755668130363,75.90746653698916
2020-01-21,127.41689921685413,145.7817311273395,104.07620337509691,83.66324834807196,102.93734337642219,153.78445486362614,124.71360906506892,155.1933395362389,176.444088657023,74.51103892425863
2020-01-22,126.6463959582496,141.4227928878064,104.920080159921,81.29515710769508,104.76638234768045,149.98419815750648,123.76393510424417,154.90067719119892,179.63283254655832,71.86141897452985
2020-01-23,129.00687744272417,143.52089932645862,102.96441695530221,82.59857267151773,105.3236114752928,150.2672699970986,123.5943267179,156.33939537445204,179.4630421371095,72.58958771908027
2020-01-24,127.79248796934858,140.90362448134655,103.30703923378981,87.26341194262045,102.75460702511879,150.0014629022494,123.02068105228176,152.02194695074934,180.34322379130603,72.26275924518572
2020-01-27,129.7832101608076,142.63005331687586,104.50186914736486,87.07348036676551,103.70275515099559,148.5889952734751,124.33155078311158,152.31761975241892,173.21912799908134,72.03513466466511
2020-01-28,127.3140347202656,142.7576819209227,107.20389186959267,88.0557643469208,103.57315002173013,146.1201277588421,126.70380964943035,154.07607623909877,171.93818948055267,71.69879083681533
2020-01-29,128.6015772243398,140.7232463881207,108.82806973700545,90.81853536416095,102.96057059770635,145.09798532343214,125.14450997218573,152.56463032235095,175.32828100387192,71.9804935449956
2020-01-30,132.00811752204805,139.9177281031774,110.24791312497993,88.6074108140256,103.34997561220547,144.86969734828278,123.06920812952977,151.06139705001647,174.02407002461905,71.15166766396874
2020-01-31,126.46747572475205,141.5329760283075,110.41174293113095,89.71714708244598,104.07158823072974,145.90151383728852,122.83273308021425,147.64433524832992,171.70817885902824,72.8449496289008
2020-02-03,124.79179585319882,141.86417131756698,111.17185439363892,87.72715812660023,105.13712708382626,146.23556321966856,121.22778025034113,150.72725777513006,179.3566695041719,71.1903714812968
2020-02-04,126.15896910818591,143.27177370799856,113.52726202317601,90.23016446919353,106.90864435319922,148.6823687081476,121.30617169873116,149.46074708504725,185.7291504801229,71.71045236445937
2020-02-05,125.79817633995572,147.90038877705697,111.13158546006956,90.74246085301611,107.55593840703264,147.19527158668032,122.13922454289772,150.0105428864567,187.47799561303842,72.45906551845064
2020-02-06,126.71528328852939,144.39811196914619,110.55271535597602,91.68131528919677,105.56498467212414,148.56551458651765,123.78888331342863,151.25227493874115,191.6595428180195,71.61690973747963
2020-02-07,125.46249494342715,148.22219986960238,109.21733281888754,89.52893934545082,104.9141903656002,148.69369881641077,124.03857210995358,154.2592029965707,183.86284507580066,70.49076659612992
2020-02-10,125.74444454627019,148.56544863983606,109.9527264848846,91.6268362470068,109.32332285841089,149.7962141943904,123.8570406547446,154.05817869451852,181.24368712673916,71.64859440690083
2020-02-11,125.48963950661955,146.5755092667037,112.24684879678443,97.93258591155787,110.46850054368522,149.19614600575653,121.74384137497916,153.11190493433207,179.73738418096224,70.55847255066767
2020-02-12,128.19318721433086,143.63277802474113,111.21038047181946,94.95717170972047,114.1993735572717,150.87460985538,121.80105252908724,153.54357867534452,179.03349627733715,69.90663194657087
2020-02-13,128.86217513552097,143.30155217865112,106.99424147453158,94.03033285157161,116.47362692559906,151.38259797730322,121.90677095746072,156.14690117783644,177.4785152911535,70.90969332909116
2020-02-14,129.72484558910588,145.49408520266337,106.32753336591645,94.80339558372638,116.90902748768062,150.40745020511207,122.62495347091986,155.91144512778155,169.2190971450004,70.96785889865124
2020-02-17,128.87826394486862,145.29938926208055,107.98435489709061,97.26775646726605,117.44302913792097,150.44724176777208,121.89026217586935,154.14487202270863,170.54943600748734,69.00628227859283
2020-02-18,127.86629701164209,148.89844007925683,108.99398512259437,95.65388934833486,117.42813913129051,150.1423265465573,121.45249943471796,151.27752812667512,172.4030438033211,70.95060713544719
2020-02-19,126.98551367857694,145.6316134064764,109.81603136253267,87.56638117814605,114.67740529480261,150.94263387086906,119.9083102401638,149.06226497340776,177.79723458790895,70.38005359337257
2020-02-20,127.96386975890182,145.70142551558064,109.36834071770988,91.47817781319382,114.74970582113073,149.21594303265243,117.5376790705583,150.79018002326515,175.2619722691144,69.95413966624997
2020-02-21,127.10835969372137,142.9515550627269,107.15471205711545,93.77956717812535,116.73563125616707,149.22935470707458,116.42203465848047,150.27767751060276,172.49582189368104,70.25566324281156
2020-02-24,127.85138784915515,143.86884757077388,108.11702643321246,88.84934374148173,115.81357030976822,149.88291950229956,114.8482550266971,149.22655325133587,164.06485112699357,70.97003688319943
2020-02-25,132.71349696330762,145.99011445508017,106.70315860539017,87.24309411390375,116.52094431944097,149.99065776709378,115.2173273221307,147.98045796708374,163.24458635359485,73.21608075460733
2020-02-26,134.86513813360875,145.12307531317583,110.64464796320715,91.7423741851686,117.9490955458183,152.0994550713989,114.71944325433938,148.2331870558337,166.13732944738058,71.34621404464897
2020-02-27,134.18805988971735,139.3849189827322,111.73930449436924,96.1085734979741,116.51573293631282,153.34982465184444,114.20346146761058,147.880526157683,164.31562493889925,72.30003569513464
2020-02-28,137.15986323222197,139.9159785091711,110.7371292865949,99.08080856056505,115.8332896801084,153.39741877795444,113.24332125980744,147.46612245706717,171.19994362675908,73.17096894171127
2020-03-02,136.27389819378325,140.97600766366443,109.68870864478666,98.62074175776891,114.25413605750525,153.7921164262659,110.08679836185335,150.08972401262557,170.4630677999581,73.03300164362349
